"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"p0[15]",0.95430675649625,0.96212692,0.0328753470801054,0.02746642521,0.8902284185,0.9915198025,1.00008193678567,13023.3983569607,11883.6834562197
"p0[16]",0.479739559325,0.47943409,0.0627519432639705,0.063691710222,0.3771423945,0.5832949455,1.00015612832834,14303.8701719542,10901.8474511923
"p0[17]",0.571330210824375,0.57150643,0.0605540512712237,0.061443236127,0.471626762,0.6706590645,1.00013405393248,12150.1976115837,12163.7509220118
"p0[18]",0.139906990033331,0.13074904,0.062074189074611,0.0599661299013,0.05577655065,0.2559250325,1.00023196833052,16014.8652437336,13548.1325822594
"p0[19]",0.253487596111563,0.24909025,0.0658773797406901,0.065961504105,0.153153798,0.368392777,1.00011395945472,18182.8945795913,13252.1605451667
"p0[20]",0.59204709394625,0.592705695,0.0506362148530524,0.0515296829670001,0.508403166,0.674460305,1.00046149994549,13665.5912348026,11455.4235160265
"p0[21]",0.957076033599375,0.966476195,0.034958410871828,0.027255147297,0.888562422,0.9941255495,0.999919665379231,14469.4977516641,13288.9357443867
"p0[22]",0.30084067122875,0.299141375,0.0484321195082694,0.049305375252,0.2241953615,0.382442409,1.00019203425028,15079.053801658,13666.9003306369
"p0[23]",0.749833389078125,0.752298945,0.054030538198461,0.0546227127389999,0.657624291,0.834988492,1.00054593155645,15605.8541231316,12830.3855355159
"p0[24]",0.53186128469125,0.531184645,0.0679203548662507,0.069267264738,0.419748269,0.6441348845,1.0001977457464,11613.7410893018,12088.5758691251
"p0[25]",0.387646760400625,0.38627754,0.0608980237414769,0.061452250335,0.289519534,0.489385017,1.00005794994379,19017.4239193096,13821.6731567082
"p0[26]",0.9355623779525,0.94145875,0.03471896897525,0.0323050311569999,0.8696732475,0.980548978,1.00026530714407,13811.1217202375,12789.9091631656
"p0[27]",0.650711514795625,0.653247045,0.0766571968261328,0.078150040248,0.52094884,0.7722989055,1.00024082186817,16167.622533957,13456.1879912161
"p0[28]",0.2172375410155,0.21303639,0.059520697874489,0.059202419661,0.126700384,0.3219466735,1.00015886948916,17215.4446051831,13949.9057129664
"p0[29]",0.2331494025355,0.229381915,0.060406591878993,0.060425631378,0.140403741,0.338694413,1.00005681474382,17794.4041875486,13634.5377546142
"p0[30]",0.163527230532688,0.15725206,0.056754191587888,0.056208264483,0.0813849757,0.266213418,1.00018901709125,12166.8694029103,13133.4527556774
"p0[31]",0.941226926794375,0.950714285,0.0408068571079425,0.034941664758,0.8613812845,0.9888895375,1.00018739130308,13600.0660379036,12952.3629584382
"p0[32]",0.545164820533125,0.5460764,0.0599068113653715,0.0603953640989999,0.4450306135,0.643362665,1.00009754557619,16613.7919079565,12774.719013793
"p0[33]",0.616552304166875,0.61643108,0.0401210467675574,0.040175435496,0.5508176405,0.6827737325,1.00036772057409,11600.0429533628,11034.6286894558
"p0[34]",0.52809677147375,0.529478915,0.0798491218748699,0.080928855189,0.3961386245,0.6594074825,0.999847803259029,14994.9803856448,12387.1837771482
"p0[35]",0.0866380082725625,0.0795653505,0.041734903441191,0.0389908692306,0.0321974323,0.1654696005,1.00017207187581,16375.2137419109,14032.247216574
"p0[36]",0.492627468588125,0.49163903,0.0821885044500436,0.084671834562,0.3592780695,0.6281036295,1.00008506628067,13367.8817861043,12449.5103528586
"p0[37]",0.539083948450625,0.538493705,0.0529397404558947,0.0538052886420001,0.4523326515,0.6264980775,1.00053648821521,12015.7250417347,12181.751083704
"p0[38]",0.845737126490625,0.848408685,0.0391288191648452,0.038664591966,0.776933953,0.905303332,1.00020238361912,13479.7417009007,12859.0761330327
"p0[39]",0.73138447415125,0.74213012,0.115933758263628,0.118305831294,0.5210494675,0.901435356,1.00051358620838,14274.448398431,13541.8157823144
"p0[40]",0.8254059771725,0.82748837,0.0406024719031875,0.0406529438910001,0.754937448,0.8883987485,1.00021821430979,13149.469272099,11547.8407534294
"p0[41]",0.92583535117625,0.9346558,0.0446604251618872,0.0405248250119999,0.839668162,0.9817972675,1.00021652082327,13469.090198216,12771.971029384
"p0[42]",0.95936187474,0.967166885,0.031041888586199,0.0251714864310002,0.898600111,0.993257575,1.00006606607173,12869.9492514083,11543.605160525
"p0[43]",0.106554566691681,0.0974085845,0.0538127767410741,0.0499330421163,0.0363375902,0.207467267,1.00036582998032,13237.5069416514,12124.1397413175
"p0[44]",0.951886417188125,0.958824925,0.0324606903361542,0.027994260462,0.889462569,0.9898102515,0.999947380479506,16725.8644974014,13776.129617414
"p0[45]",0.438645411254375,0.438241945,0.0477829983932549,0.048029738799,0.3604033585,0.517881362,1.00029394776362,13904.6678821457,12367.3873957635
"p0[46]",0.8553032331125,0.858022925,0.0384439804331904,0.037890756309,0.7870229855,0.9130638925,1.00016358825002,13605.2070642065,11971.7310163499
"p0[47]",0.656276423119375,0.6571283,0.0582287370139133,0.058763977776,0.558968976,0.7495031115,1.00014872316557,14129.4224279913,11942.4887045459
"p0[48]",0.628249669563125,0.631176695,0.080643040564247,0.0826661584560001,0.491403306,0.7552866625,1.00029711440753,15423.6934071445,11252.5243190763
"p0[49]",0.40851892485,0.40782924,0.0493616312662043,0.050590159347,0.329185203,0.490134776,1.00007039362258,15049.5438313219,12277.942923664
"p0[50]",0.717515980918125,0.71964688,0.0597200797851564,0.060386920692,0.615391768,0.8111720045,1.0000705677568,14074.01564788,12481.1233567361
"p0[51]",0.9462623087825,0.951988155,0.0310889787605878,0.028120985697,0.887039026,0.9853208735,1.00023173511303,14003.8734820288,12531.2847453282
"p0[52]",0.61591930369875,0.616738055,0.0591820356790643,0.059915876433,0.517848791,0.712488276,1.00007346122501,12676.5596011144,12873.2110654503
"p0[53]",0.92603502359875,0.93536613,0.045764604299579,0.041296221792,0.8374069705,0.982718582,1.00022393126918,13513.1906482011,12841.8893727222
"p0[54]",0.22133647603275,0.215869995,0.0647705314569142,0.064843868334,0.124117053,0.3356902395,1.00027222566838,12406.7258201579,12469.5457903136
"p0[55]",0.356376861649375,0.355499995,0.048569517947494,0.049617833202,0.278721474,0.4371055405,1.00021324549869,15334.8404329718,12785.7851890145
"p0[56]",0.9139270088775,0.918127335,0.0346952028554575,0.033827238816,0.8508846855,0.9631279605,1.00016713396619,13261.2604119508,12538.9340987301
"p0[57]",0.2786927371225,0.27650998,0.054501967488756,0.054510843156,0.192483724,0.372518351,1.00029600959922,16783.7300981005,14544.5978625231
"p0[58]",0.621959024820625,0.622701335,0.0660315478189502,0.0665681173080001,0.5120955955,0.7283859405,1.00050193793969,13875.7839919587,12119.8750639418
"p0[59]",0.63275386076,0.633976505,0.0681737403192127,0.068816546925,0.518690704,0.7416192225,0.999968298216918,13955.5876454369,10253.8426535376
"p0[60]",0.726263612078125,0.73137583,0.077652778040763,0.0787013228189999,0.59109306,0.8455961605,1.00019598349562,15951.9015327155,13539.4813072743
"p0[61]",0.54384951504875,0.5438237,0.0697053403732363,0.0708925427490001,0.4293166835,0.6567986165,1.00043610648717,20999.1295293478,12238.4891243337
"p0[62]",0.858973957571875,0.866269205,0.0592007510506542,0.058545976272,0.7513160945,0.9438076445,1.00034519913811,13121.919440914,12467.562670157
"p0[63]",0.5369395545025,0.53714936,0.0578769148407392,0.058630499298,0.441617427,0.6315768605,1.00041059928854,19071.1608779269,13251.1054349649
"p0[64]",0.531657007386875,0.53236928,0.0725233314947376,0.074245257324,0.413302221,0.651404072,1.00029468831697,17638.8403173814,12646.0716500391
"p0[65]",0.83664901080875,0.842752415,0.0565545390068927,0.05560869363,0.7356556755,0.918996744,1.00021291488787,12523.9316128224,10702.0126635269
"p0[66]",0.268394001264562,0.265953175,0.0575734025837752,0.0583943730090001,0.1782767175,0.3666904025,1.00021539874847,17374.6291889581,13397.8508741612
"p0[67]",0.754417242570625,0.756765355,0.0546574876218761,0.0553182745290001,0.6610436575,0.8403111475,1.00030693986984,16691.0569817561,13089.4386834773
"p0[68]",0.94879803492125,0.956798035,0.0348405561265813,0.0300236507549999,0.881294706,0.9892692375,1.00006937520594,12567.5844550896,10790.3893606411
"p0[69]",0.122591914160438,0.116521795,0.0464849428190903,0.0451335397443,0.0574960002,0.2087784305,1.00008422129233,16871.6185064488,13250.471345649
"p0[70]",0.7169480241625,0.72150253,0.0767349676177596,0.078051691977,0.5831138935,0.8354226865,1.0001988013919,15961.5347698619,13001.2672399947
"p0[71]",0.17402460441125,0.17018408,0.0502766068758226,0.050220910404,0.0991772323,0.2642031505,1.00010075211846,16249.3957609836,13511.4970160047
"p0[72]",0.268360923432312,0.26606668,0.0560300422558203,0.056405531826,0.1803470025,0.364468547,1.0003553501738,17131.3815695981,13850.1241933782
"p0[73]",0.74660907777625,0.747545325,0.0419510750859469,0.041638413285,0.675411307,0.8146083435,1.00014455564664,12518.3579778929,11009.9907077397
"p0[74]",0.285739181866937,0.28164506,0.0706813335870015,0.071527006593,0.176006433,0.4092426595,1.00023339810897,15740.3270603078,12935.1426198054
"p0[75]",0.640167500549375,0.64218648,0.0751125913763586,0.0765627167970001,0.513164018,0.7603960665,1.00024924391983,16213.3903873941,13135.7798237196
"p0[76]",0.706350544355625,0.70914304,0.0640209409593135,0.0648383011709999,0.596846329,0.805577119,1.00037319326665,14336.6198253977,10535.4129304763
"p0[77]",0.645902344180625,0.647190415,0.0548658456915024,0.055215070743,0.5543361605,0.73466218,1.00024487232239,17616.2917638898,12216.8938915676
"p0[78]",0.726799214750625,0.730184615,0.0648960584237955,0.065587881492,0.615243421,0.828210305,1.00025773683647,12345.3786326658,9535.20772607
"p0[79]",0.317411470334312,0.312914355,0.0844291560510785,0.086157118068,0.187201225,0.4659322255,1.00004259699217,19291.7794559392,13073.5383691253
"p0[80]",0.415580522474375,0.415076865,0.0542096862317834,0.0546698668319999,0.327618231,0.505327846,1.00008963651995,14982.5496267585,11765.1790741762
"p0[81]",0.219384379593812,0.21654692,0.0499310461765176,0.049961106993,0.14215697,0.306251422,1.0000678810302,15471.2966883082,13290.3548630739
"p0[82]",0.70702014244375,0.70880597,0.0606494283218263,0.0612840123,0.603327364,0.802588737,1.00004779332563,14228.7618178362,11960.0721598075
"p0[83]",0.64170020593375,0.642304325,0.0632589063317325,0.063771459276,0.535793801,0.7441352555,0.999994507312646,14110.601436341,10697.0223654815
"p0[84]",0.37765942973875,0.376477075,0.0603991411229822,0.06072699948,0.280511777,0.479187315,1.00014484046863,14822.9281610949,12560.3528248766
"p0[85]",0.339977625884375,0.338276695,0.0608987061049863,0.062025994296,0.2427966115,0.443257032,1.00027445648649,17459.4412994149,12765.5440607744
"p0[86]",0.403691671636875,0.40254608,0.0566285205254839,0.057241510662,0.312042761,0.4974060805,1.00026628852542,14472.3823624104,12396.1703539219
"p0[87]",0.955565481548125,0.96049175,0.0259979024826254,0.023428593762,0.906201211,0.9879530565,1.00011794071873,13944.4938783145,12953.6758739142
"p0[88]",0.117713313333,0.112072945,0.0458393290241056,0.04456732665,0.0537177601,0.2028422015,1.00005497750405,16138.182972118,13442.6757339401
"p0[89]",0.65353726123,0.65437731,0.0512950808247758,0.052289508054,0.567992051,0.736353839,1.00041241276079,12976.0851403295,10854.2395080422
"p0[90]",0.918490509335,0.92418967,0.0386345786260155,0.036984391038,0.846232779,0.9710118725,1.00030023108045,13576.4633541196,13152.1752988008
"p0[91]",0.139038775687188,0.12951932,0.0631368330340856,0.0605834726805,0.0531634943,0.2549967505,1.00032199102548,12628.342479554,12003.9480899372
"p0[92]",0.46618670957375,0.465786555,0.0483984634940922,0.049336598808,0.3880830185,0.54526303,1.00001823364825,14358.3389918187,12447.3737035434
"p0[93]",0.605160069971875,0.607135665,0.0762349812076913,0.0772671593610001,0.4759896475,0.727493157,1.00004222211971,16361.5066052066,11953.4311649833
"p0[94]",0.794262194075625,0.79957967,0.0698249241887637,0.069840423072,0.6725974965,0.8999055675,1.00026947345282,16618.7070405377,13534.6213196523
"p0[95]",0.761314135490625,0.763036155,0.0476286890675813,0.0482999426490001,0.6804162085,0.837194248,1.00042507305753,12204.8419222535,9958.87161838843
"p0[96]",0.611465831919375,0.612823745,0.0706157828838528,0.071747728668,0.493529098,0.7244361155,1.00018535833499,12667.4214918743,9955.30656230706
"p0[97]",0.860912562691875,0.867336765,0.0554818498044306,0.054387075708,0.760189633,0.9400248685,1.00037941533601,13756.989910769,12138.6682703973
"p0[98]",0.766845689080625,0.771344965,0.0655938874965787,0.065628638166,0.6520893385,0.8668498335,1.00006412565775,13465.1247510158,13578.7060615615
"p0[99]",0.714426144785,0.717212635,0.0625463764812404,0.063315137235,0.6071582485,0.812333164,1.00027906060385,12448.1749988142,9292.1981908468
"p0[100]",0.6626515006775,0.663825425,0.0571957261252839,0.0574185034499999,0.566750388,0.7544050305,1.00001238141765,13834.6361000093,12331.1147740846
"p0[101]",0.824345562650625,0.82955573,0.0639309020170733,0.0638581543109999,0.7115289465,0.919386267,1.00021680310982,16882.6353726763,13238.8389937566
"p0[102]",0.42000626381875,0.419495055,0.0596544794086963,0.060519984042,0.3231284915,0.5194478245,1.00009530136179,19208.9539825187,13356.5507569765
"p0[103]",0.728107715843125,0.731131745,0.0588748545749577,0.0595594668060001,0.6272521495,0.82008093,1.00041758556769,14016.5160397568,10700.2526159141
"p0[104]",0.937905084859375,0.947198785,0.0420770717862737,0.036720302913,0.8569900835,0.987674557,0.999963039438585,14868.3943999167,13573.6319055257
"p0[105]",0.95693258624875,0.96478415,0.0322073865770322,0.0264729868409999,0.8940419875,0.992660869,1.00008936989409,13202.6027849183,11860.5897000129
"p0[106]",0.492023690555,0.49144687,0.0543466535007881,0.055193988171,0.403526414,0.582184296,1.00045457411545,12494.2310221982,12481.8759965907
"p0[107]",0.291212414651875,0.289242035,0.0537340057907475,0.053886587013,0.206412417,0.382976927,1.0001481648214,12037.0371431387,12679.388531291
"p0[108]",0.863216062275625,0.86660179,0.0417970689097649,0.041850425085,0.788768448,0.92590083,1.00047801030055,12349.9963704508,10617.2368645869
"p0[109]",0.317552911916875,0.31544756,0.0629747766915997,0.064275498798,0.218527831,0.4250567005,1.00014489697401,13967.2713672664,14187.4878113075
"p0[110]",0.692694985976875,0.69471437,0.0580192333280277,0.0581867422919999,0.5942975905,0.7850973405,1.00049495634363,14530.487160221,11501.7643076234
"p0[111]",0.42703853483125,0.425636375,0.0941884213447546,0.096602072133,0.2763386485,0.586789234,1.00025870670031,18129.2214963544,13526.4134295191
"p0[112]",0.2630463382515,0.260177715,0.058509679528708,0.058327403967,0.1715459345,0.364369613,1.00041413639274,16041.5461602759,13426.4406262874
"p0[113]",0.0809858330751725,0.068302887,0.0535504446600759,0.0456533229957,0.01881315045,0.1850766175,1.00013228967488,15907.9480819852,13882.8715151452
"p0[114]",0.661719312423125,0.66302078,0.0519774328636699,0.052232746713,0.5751452505,0.745377979,1.00028492181577,12522.0915678349,10019.9476428448
"p0[115]",0.909453598185,0.91365559,0.0348324309448954,0.0333214127610002,0.845455937,0.9583704355,1.00019197623093,14188.9712972013,12705.3411446745
"p0[116]",0.22982579950475,0.22633632,0.0593865005703879,0.058983825117,0.1387183745,0.3339933895,1.00019453628232,17122.3658817144,13793.9627973263
"p0[117]",0.81608164462125,0.82134851,0.061855838467593,0.061326029184,0.7054073885,0.907687533,1.00046087981467,13451.3869926446,11976.123716915
"p0[118]",0.587739898531875,0.587775445,0.0529688659769665,0.053467196538,0.500625829,0.674508382,1.00003306121049,13475.7975610955,12298.908018643
"p0[119]",0.708121101593125,0.71044145,0.0634868992953058,0.0634274515979999,0.599679755,0.8072891815,1.00010267728064,14204.0585904448,11827.3012926496
"p0[120]",0.44048763323125,0.44009718,0.0477930954283004,0.048782825469,0.363243364,0.518572632,1.00033655038173,13311.4372208396,12154.9962811046
"p0[121]",0.759663956235,0.762626685,0.0555623670744116,0.056043517971,0.66307542,0.8464475495,1.00042990078715,13522.5198248461,11468.840591999
"p0[122]",0.633375740645,0.63443166,0.07079189655313,0.0714750562889999,0.5150015065,0.7469235775,1.00069239837594,18806.6432274563,13160.1926843547
"p0[123]",0.604603660285,0.605159055,0.0506778714614147,0.0516145988819999,0.5207620725,0.686819308,1.00045661846334,13520.244312993,11595.5663974423
"p0[124]",0.216424563433437,0.211568045,0.0612338220950455,0.060816444738,0.1240300985,0.3254128955,1.00041724221307,14636.1090537661,13571.332652018
"p0[125]",0.467145390166875,0.466359095,0.0791037030945635,0.080995928013,0.340029771,0.5995425475,1.00020127599007,18074.6309823667,13402.9901719475
"p0[126]",0.652704374693125,0.653747175,0.0612306690949559,0.062103704775,0.549639243,0.751203597,1.00052782901041,14270.4744639357,11859.2702728613
"p0[127]",0.62738032082625,0.628363095,0.0652298943743972,0.066296430858,0.5187050025,0.731972006,1.00027159650222,19971.7000688089,12550.9714676811
"p0[128]",0.728486269745625,0.73013695,0.0487113362418682,0.0484895152980001,0.6459290145,0.806516683,1.00014911599708,12519.4156429046,10841.738476581
"p0[129]",0.34527070375375,0.342881015,0.0701256738582699,0.070657802691,0.234442741,0.4665269535,1.00048524693805,14411.7364668014,13056.459605534
"p0[130]",0.5932909442625,0.595320075,0.112801841695455,0.117788737479,0.402397728,0.774066464,1.00023761136566,13989.6773860521,12467.7289705758
"p0[131]",0.385374465990625,0.383998825,0.0605319019477884,0.061161297498,0.2880005205,0.4864599775,1.00003612961476,19155.5423336995,13613.4522690395
"p0[132]",0.960933532895,0.97013505,0.0333059217504904,0.0251805154649999,0.895549855,0.995181596,0.99991614832802,14383.9235161294,13153.4581824727
"p0[133]",0.258576818544562,0.25116885,0.0860430832358474,0.086818706079,0.1307044865,0.4123277705,1.00021968455663,17868.2013634915,13102.1355677342
"p0[134]",0.305832451645,0.30392191,0.0571380134213692,0.058035079725,0.214613837,0.4035130255,1.00036867590741,17313.995346815,14330.3314289351
"p0[135]",0.164427418108875,0.156572775,0.0631187685349628,0.060926735352,0.0748749192,0.2790969865,1.00009993386819,15578.099188458,13838.3266283929
"p0[136]",0.364326569273125,0.362212245,0.0662697437156822,0.066828758388,0.2582132105,0.4753063505,1.00025938935104,14611.7791880226,12800.069490013
"p0[137]",0.4976910576325,0.497391065,0.0720185072192082,0.073420664856,0.3799925815,0.6153880565,1.0001085148302,13862.1743696393,10966.7534753098
"p0[138]",0.5687602494225,0.568615185,0.0403462805764866,0.040776399993,0.5028408865,0.635012149,1.0003758814936,11784.8403809507,10945.5132197433
"p0[139]",0.167866215634706,0.16009649,0.0640631113586111,0.062898571113,0.07616027085,0.284578896,1.00007832972975,16875.4727974853,14506.5480714423
"p0[140]",0.866545426685625,0.86981533,0.0397872874419523,0.039154717287,0.795637597,0.926076355,1.00023610859525,13493.5685662124,12592.9394108527
"p0[141]",0.353487280644375,0.349038605,0.098187155703773,0.10060649319,0.200808029,0.522750859,1.00026697538424,18494.3865706094,13933.022206509
"p0[142]",0.301643780203062,0.29977666,0.0602395218713316,0.061275324264,0.207099211,0.40394355,1.00004166878439,16011.8430047286,13733.4261535974
"p0[143]",0.238361274831625,0.2288269,0.0924878100832448,0.093804428172,0.104492457,0.4055999695,1.00049165550037,14606.9876615173,13017.1256064749
"p0[144]",0.74405997605125,0.750491155,0.079838581746588,0.080619125223,0.6040149115,0.864630869,1.00030709361367,13143.1004511674,10355.1543779038
"p0[145]",0.62146673721,0.622502765,0.0547476102666773,0.055057944795,0.530286317,0.7100863755,1.00029730526034,12657.2904565144,9837.70254268825
"p0[146]",0.283690591435625,0.281963735,0.0494312599254917,0.049811053047,0.206152122,0.36789812,1.00014070623047,13103.2568723706,12964.7779211032
"p0[147]",0.349981108975,0.348317605,0.0611199848376314,0.062052629205,0.2523559575,0.4533995005,1.00028572036572,17500.7068406097,12798.0364166047
"p0[148]",0.65730996098375,0.65808259,0.0598276499826958,0.060461791992,0.5573271845,0.754555922,1.00044674429385,10988.1589047482,12086.0743966953
"p0[149]",0.3231142321475,0.32131559,0.0558415290521114,0.055819015266,0.2333628635,0.418496464,1.0003239355109,16506.8072431398,14207.3363046928
"p0[150]",0.487113144909375,0.486919855,0.0488065281848329,0.049422130002,0.407643031,0.5666472465,1.00016244848875,13150.4494872464,12018.3440820234
"p0[151]",0.738912410655625,0.739615785,0.0485360607415369,0.048896318499,0.6578827375,0.8174939835,1.00056302950426,11950.7571294189,12021.2656767159
"p0[152]",0.586339069934375,0.588560545,0.0906126587670508,0.094003459809,0.4360584925,0.732902515,0.999895696072175,13901.6521418129,12466.0853611396
"p0[153]",0.592637307229375,0.592609445,0.0480330501329865,0.0487450043429999,0.514015895,0.6714304195,1.00061253871996,12208.9103611408,11348.7462837965
"p0[154]",0.175406272073125,0.17141758,0.0523130269948507,0.051993158553,0.09786805975,0.2689260575,1.00013752473951,16208.1557721269,13549.0029166253
"p0[155]",0.384474973693125,0.38320381,0.0615164166816816,0.062422604622,0.2854517865,0.4867264815,1.00033424863664,16463.2453930961,12675.573080991
"p0[156]",0.68924435669875,0.692652725,0.075813836130919,0.0769476812999998,0.5596783595,0.806993534,1.00014977781865,12411.9087258247,9901.69616716457
"p0[157]",0.860460179821875,0.86787311,0.0571240222095309,0.0555999685289999,0.7551129855,0.940053987,0.999923146728784,14623.7672455284,12657.3636158287
"p0[158]",0.259121814074187,0.25656929,0.0534123489203384,0.053315956512,0.1754115985,0.351620014,1.00027037651662,16986.7389016977,14199.1313527863
"p0[159]",0.523384985625,0.52364815,0.0622910316186787,0.0623867924189998,0.421450178,0.6252677515,1.00073617778126,18240.7988703151,13311.5104277023
"p0[160]",0.658772640596875,0.661128335,0.0825306721845897,0.084852837783,0.515744431,0.790058581,1.00022779354731,11954.3784578463,12695.4480895504
"p0[161]",0.62795143586875,0.627607065,0.0401939708746536,0.040049332953,0.561763449,0.6943121065,1.00034875101107,11660.9198501193,11034.7100521735
"p0[162]",0.82723204027,0.83391067,0.0631306818248774,0.0620488708139999,0.713338209,0.9195327865,1.00047051426707,12933.9480490548,11594.3211030843
"p0[163]",0.294984871822375,0.29140496,0.0714791668457085,0.072492720342,0.1835386885,0.4192267085,1.00011941510794,12369.734915745,13173.721844699
"p0[164]",0.358630175309375,0.356879395,0.0666021813153426,0.067297082076,0.2531930445,0.4705755055,1.00016020294122,17677.9619883346,13729.5997361132
"p0[165]",0.718204992198125,0.71864306,0.0438311437479755,0.044362238592,0.645322455,0.789810533,1.00038605752199,11695.7773514441,12247.1671862352
"p0[166]",0.95821006164875,0.966680275,0.0325945321236994,0.02598174957,0.893987126,0.993659771,1.00011380129714,13476.9956182342,12625.1975259196
"p0[167]",0.304657659638125,0.302883795,0.0546652512595383,0.05454581769,0.2182991815,0.398170013,1.00016436754957,11791.7288562583,12797.909775969
"p0[168]",0.584715120511875,0.584789165,0.0587010633315432,0.058903038243,0.487745494,0.68067822,1.00006406842139,14196.9726055406,10993.569283748
"p0[169]",0.461674678270625,0.46103988,0.0714869936910058,0.0725009191199999,0.3445018955,0.581413173,0.999956664144233,15901.0322738053,11942.1476088564
"p0[170]",0.45411857057125,0.452780975,0.0884945546823592,0.090698433063,0.310990505,0.6037341665,1.00032350464807,15856.8463297152,13154.8003051642
"p0[171]",0.16041018644925,0.153285005,0.060030173176136,0.058405462857,0.07446545275,0.27028846,1.00004904052709,16856.6346957507,13939.6174476016
"p0[172]",0.135631187367894,0.127459055,0.0583937617286068,0.0564177239871,0.05631301835,0.2435826805,1.00014664148214,17305.5895007476,13428.8446085749
"p0[173]",0.553356233769375,0.55445945,0.0577650321993526,0.058006487784,0.4572043375,0.6475064535,1.00008233051923,17319.0263340776,13062.880159993
"p0[174]",0.244496474174,0.242110515,0.0500170052971541,0.050138967102,0.166146617,0.330865582,1.00008219145582,14975.3101936075,13199.6302519991
"p0[175]",0.62732285161375,0.627913605,0.0553145766524079,0.055609397865,0.53603105,0.7169653625,0.999991219032468,13587.3280957034,12291.4949349178
"p0[176]",0.627758590238125,0.630313455,0.0794063450483659,0.080613328257,0.494171062,0.7534097965,0.999976998771841,13612.6710767682,10229.9971201992
"p0[177]",0.84339080033625,0.847796125,0.050456340042858,0.0499511661599998,0.7542205975,0.9175934785,1.00051298931735,15507.1386544535,13603.8281250277
"p0[178]",0.944839235181875,0.94974436,0.0292014746987051,0.027081964791,0.890143233,0.9829023055,1.00016006512835,13888.035340529,13338.3807606206
"p0[179]",0.71040812573875,0.713243545,0.0625638084915309,0.0633017641830001,0.603645837,0.8078063235,1.00038806202111,14287.3103173563,10651.4626403443
"p0[180]",0.52658273443125,0.527192805,0.0998278275044845,0.102392114391,0.360595288,0.6916516795,1.00027004687558,15060.8703055533,12625.4398264168
"p0[181]",0.858563935210625,0.862003685,0.0433730954399188,0.04335315138,0.7818089265,0.9233279565,1.00046527569487,12224.434710014,9985.24147292508
"p0[182]",0.522455528363125,0.522006965,0.0493343328029592,0.049648389588,0.441894898,0.6031827065,1.00043185718533,10662.6611931802,11687.9840204275
"p0[183]",0.924500926005,0.92910697,0.0340382132489864,0.0326102021279999,0.861628385,0.9714899265,1.00021509797812,13693.8634673216,13178.4130265196
"p0[184]",0.917686801164375,0.923842965,0.0391818281193376,0.0365207968440001,0.8455191975,0.969596221,1.00045460153781,15359.7333158769,13671.7775304856
"p0[185]",0.36092491638,0.359176655,0.0681442606163248,0.069015741648,0.252868086,0.4755347885,1.000179139401,17194.1184916495,13514.6472637272
"p0[186]",0.72836432157875,0.731206875,0.0629133955635696,0.0633647302049999,0.6190154005,0.8268571665,0.99999393834118,15847.1352214023,12199.4013864941
"p0[187]",0.932572458504375,0.94251262,0.044644727087429,0.039326313411,0.845836715,0.986086442,1.00021362604957,13583.055648061,12813.3318131495
"p0[188]",0.859166069189375,0.870494385,0.0701045259470919,0.0667845694949999,0.728150126,0.952558157,1.00017326528935,13241.0745331802,13922.7868072617
"p0[189]",0.78521219162,0.787000935,0.0450118593092305,0.045586132305,0.7088448,0.8567308525,1.00032108471901,12203.9149523133,10222.1902883435
"p0[190]",0.761673825605625,0.76262815,0.041185623300824,0.041288430729,0.6915407205,0.827942132,1.00016730960217,12592.9921037635,11630.0177850954
"p0[191]",0.85184267930375,0.85642059,0.0486819167679777,0.048057974916,0.7650765395,0.923588827,1.00006013618097,17954.5194109463,13679.9231590489
"p0[192]",0.277566248481875,0.275848575,0.0484221902267427,0.048844434912,0.201936334,0.360417996,1.00014069034796,13790.093081311,13286.0991573482
"p0[193]",0.65038741150625,0.65019208,0.0404754480874446,0.0404309097149999,0.5837452305,0.71718765,1.00030735170507,11799.8467531149,10776.0880032036
"p0[194]",0.81597229566,0.822229365,0.064138541321414,0.063561708441,0.700872964,0.9100245535,1.0000541952041,13778.2901203383,13916.3680408871
"p0[195]",0.255845633289375,0.252570105,0.0602810885408286,0.060517812033,0.16209094,0.359876697,1.00002654151619,17942.1320907794,13752.160809371
"p0[196]",0.8834502646825,0.88807611,0.0447828869557744,0.044222800062,0.8025762255,0.9475491705,0.99999778915063,16139.6871969868,13497.4113831471
"p0[197]",0.729098953258125,0.7297262,0.045945635897238,0.046311271965,0.652276148,0.8040027395,1.0005653186388,12012.906283103,11800.6147093272
"p0[198]",0.447513681906875,0.44724755,0.0473282936209624,0.0485275439879999,0.3709908365,0.5249276895,1.00009349400038,14182.1969110861,12346.6648323104
"p0[199]",0.694978467218125,0.69824504,0.075822676179059,0.077239049265,0.5645531625,0.8144397785,1.00020888921014,15697.3669480468,13474.1921234326
"p0[200]",0.47223281624,0.471527845,0.0767951739914436,0.078352822863,0.3476442855,0.600586828,1.00062380448184,19626.3588778762,12310.3740819159
"p0[201]",0.264472801116125,0.262276545,0.0554442349800366,0.056080627449,0.1775152185,0.359123639,1.00031078742218,17491.0222375248,14001.2988079275
"p0[202]",0.146888712296563,0.13235065,0.0826998492929807,0.0783961266438,0.0407011066,0.3045256005,1.00002884718323,16551.7865861521,13679.0188753332
