"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_lik[44]",-0.06077744346868,-0.052708525,0.0348187518005561,0.0288020817588,-0.1267530035,-0.02035525265,0.999992063708936,8716.64275846514,7342.26408703018
"log_lik[45]",-0.739495985719,-0.73391407,0.11245557482587,0.111352541076,-0.9301300265,-0.5640471395,1.0003288611768,9061.8476510326,8527.52173279255
"log_lik[46]",-0.1699754111915,-0.16525739,0.0463567234695637,0.044625422331,-0.2534126315,-0.102623541,1.00040779880888,8799.38021556104,7012.63149260332
"log_lik[47]",-0.959138733628,-0.953291805,0.140783123873005,0.142597498407,-1.1996787,-0.7431500765,1.00042564878416,8913.76186721031,8780.69127615868
"log_lik[48]",-0.482530386315,-0.466401985,0.141990881521133,0.135455495448,-0.737276649,-0.277243428,1.00007907074765,8730.6143474597,8242.78260409308
"log_lik[49]",-0.595161324061,-0.588086145,0.101587782047591,0.100611489552,-0.77468627,-0.439441308,1.00045803304696,9625.05413733338,7941.90536603543
"log_lik[50]",-0.402596247008,-0.39713068,0.0807471204781839,0.080105863929,-0.543377473,-0.2796122265,1.0004580940892,9113.80775610343,8053.74275281647
"log_lik[51]",-0.04375209912693,-0.039173397,0.0228734607243536,0.0196746957813,-0.0883539723,-0.0158328606,0.999965599742651,8722.09599532862,6587.99365179329
"log_lik[52]",-1.010881009708,-1.00133135,0.161912639100494,0.161381884734,-1.295959075,-0.762458323,1.00080076414867,7794.67217128894,7239.12036440004
"log_lik[53]",-0.03957367541041,-0.0345880055,0.0220481715253584,0.0183970185294,-0.08192797445,-0.0132383887,0.999922598748776,8651.09248196215,7184.37543082817
"log_lik[54]",-0.510409982146,-0.49905704,0.123845235618101,0.119652284136,-0.7312821665,-0.329134394,1.00039230214113,5368.37250836029,6851.85744427268
"log_lik[55]",-0.885715441537,-0.880275805,0.133671694535217,0.133445682888,-1.115713625,-0.6759315935,1.00056505313035,9802.40391370398,8710.06158826636
"log_lik[56]",-0.0806345220669,-0.0759966045,0.0307369910359477,0.0286479284238,-0.137741155,-0.0388006769,1.00004079628748,8105.12764671174,6908.49573879098
"log_lik[57]",-1.415694922371,-1.40467055,0.239658124882532,0.23668174509,-1.828989655,-1.047636445,1.00003306876723,7770.05091695535,6359.21487671228
"log_lik[58]",-0.3289928033962,-0.318292055,0.0966959677934023,0.093287297292,-0.504757178,-0.1917025715,0.999993730111508,7819.61617858077,7888.21897008259
"log_lik[59]",-0.583575146202,-0.57509051,0.117781456886237,0.116897843139,-0.787411884,-0.4050181515,1.00028754108642,7249.14415252219,7574.62653042727
"log_lik[60]",-0.544210946006,-0.52929073,0.14741589501395,0.144199136361,-0.8104260045,-0.329458513,1.00033663123806,8543.14504539518,7887.3591986316
"log_lik[61]",-0.767013258533,-0.75204478,0.179531155878074,0.178745080353,-1.080845895,-0.502542702,0.999866802008293,8358.54194204736,7994.61269904744
"log_lik[62]",-0.078440238331,-0.07195918,0.0360529342955322,0.032435181198,-0.147097003,-0.03199957795,0.999949100848525,8612.72512773811,7907.8116780164
"log_lik[63]",-0.743900628541,-0.732212545,0.144974739447225,0.144262065318,-0.998114387,-0.527520413,0.999939064656711,7890.66547942817,7316.7781820609
"log_lik[64]",-0.866488032691,-0.85239893,0.19523722690758,0.191017894893,-1.210966775,-0.5674800315,0.999991531231764,9110.59241806004,8492.77747761893
"log_lik[65]",-1.506488413649,-1.49637325,0.264877291983599,0.27066026841,-1.960402365,-1.09631244,1.00004811918461,5377.56919475689,6324.64969373624
"log_lik[66]",-0.3332452966354,-0.32564496,0.0879694195646212,0.084197313606,-0.489473429,-0.2057082705,1.00030079757699,8080.31394876366,7018.40188250441
"log_lik[67]",-0.418465787115,-0.409949865,0.104399818912007,0.101611866489,-0.606774165,-0.263601926,1.00037095969763,6871.87379048109,7346.09310050604
"log_lik[68]",-0.04389235642359,-0.039248046,0.0227805176219985,0.019792554327,-0.08694058355,-0.016052642,1.0000065322813,6731.50330153744,7303.15729653528
"log_lik[69]",-0.1923577044154,-0.18426397,0.062119353671594,0.058752650712,-0.305855087,-0.1051166835,1.00028400793309,8379.00470821814,7160.43597104402
"log_lik[70]",-0.571004923116,-0.557014005,0.148627975871364,0.14511206955,-0.838466439,-0.355202017,1.00032995508864,8430.58206567584,7977.54042586694
"log_lik[71]",-0.326905151856,-0.31941162,0.0815268323310596,0.07970361231,-0.472595576,-0.20771622,1.00025577269232,9907.92471803471,8309.13617176109
